23	0.0	-1.5723966407537513	0.0	0.2619047619047619	1.0	0.0	10.0	54.0	5.0	1.4
24	0.0	-1.0712133144799951	0.0	0.5882352941176471	1.0	36.0	10.0	88.0	5.0	1.5
25	0.0	-1.5723966407537513	0.0	0.2619047619047619	1.0	0.0	10.0	54.0	5.0	1.4
26	0.0	-1.462834438242225	0.0	0.37681159420289856	1.0	23.75	10.0	74.0	4.0	1.5
27	0.0	-1.9095425048844386	0.0	0.17391304347826086	1.0	0.0	7.0	29.0	5.0	1.125
28	0.0	-1.6274564179367788	0.0	0.2727272727272727	1.0	56.0	10.0	62.0	5.0	1.4375
29	0.0	-1.149164567830941	0.0	0.5268817204301075	1.0	35.5	10.0	101.0	5.0	1.4814814814814814
30	0.0	-1.37125648375535	0.0	0.38219895287958117	1.0	44.0	13.0	153.0	6.0	1.7222222222222223
31	0.0	-1.241713132308783	0.0	0.461038961038961	1.0	37.5	15.0	117.0	6.0	1.7916666666666667
32	0.0	-1.2492725635555995	0.0	0.45918367346938777	1.0	35.75	7.0	69.0	5.0	1.7692307692307692
33	0.0	-1.4744016286301576	0.0	0.3387096774193548	1.0	41.5	12.0	46.0	5.0	1.5
34	0.0	-1.6796421711073488	0.0	0.22916666666666666	1.0	0.0	10.0	54.0	5.0	1.4
35	0.0	-1.0761394328160512	-5.170483995038151	0.6448598130841121	1.0	19.555555555555557	13.0	118.0	4.0	1.5555555555555556
36	0.0	-1.7594986070098335	0.0	0.25773195876288657	1.0	30.5	11.0	107.0	9.0	1.5172413793103448
37	0.0	-2.217225244042889	0.0	0.16091954022988506	1.0	33.666666666666664	11.0	68.0	4.0	1.3043478260869565
38	0.0	-1.3261904370501851	0.0	0.44871794871794873	1.0	22.6	9.0	72.0	4.0	1.368421052631579
39	0.0	-1.828938472469809	0.0	0.23423423423423423	1.0	34.25	11.0	89.0	4.0	1.4583333333333333
40	0.0	-1.3862943611198906	0.0	0.3333333333333333	1.0	0.0	1.0	5.0	5.0	0.0
41	0.0	-1.8237622003142289	-5.537334267018537	0.22115384615384615	1.0	50.8	14.0	208.0	4.0	1.5535714285714286
42	0.0	-1.5163474893680884	0.0	0.28125	1.0	0.0	7.0	32.0	5.0	1.25
43	0.0	-1.466337068793427	0.0	0.3	1.0	0.0	7.0	32.0	5.0	1.25
44	0.0	-1.4718165345580525	0.0	0.2978723404255319	1.0	0.0	1.0	5.0	5.0	0.0
45	0.0	-1.493925025312256	0.0	0.2894736842105263	1.0	0.0	7.0	49.0	5.0	1.4166666666666667
46	0.0	-1.667706820558076	0.0	0.23255813953488372	1.0	0.0	2.0	33.0	23.0	1.0
47	0.0	-1.0958985827965135	0.0	0.5659574468085107	1.0	36.8	15.0	155.0	4.0	1.6571428571428573
48	0.0	-1.119348187147288	0.0	0.5952380952380952	1.0	21.44	11.0	289.0	32.0	3.2
49	0.0	-1.0509842396788551	0.0	0.618421052631579	1.0	30.75	20.0	234.0	4.0	1.6545454545454545
50	0.0	-1.5353299402803784	0.0	0.32653061224489793	1.0	32.5	11.0	96.0	4.0	1.5217391304347827
51	0.0	-1.0826119473216687	0.0	0.5897435897435898	1.0	31.0	5.0	32.0	5.0	1.6
52	0.0	-1.0986122886681098	0.0	0.575	1.0	31.5	5.0	32.0	5.0	1.6
53	0.0	-1.0330150061822965	0.0	0.6388888888888888	1.0	29.5	7.0	39.0	5.0	1.4444444444444444
54	0.0	-1.7443572303334711	0.0	0.2716049382716049	1.0	25.75	11.0	77.0	4.0	1.4285714285714286
55	0.0	-1.4069136483226263	0.0	0.3900709219858156	1.0	28.0	11.0	97.0	4.0	1.2962962962962963
56	0.0	-1.0192755464315886	-5.7899601708972535	0.6683673469387755	1.0	25.153846153846153	14.0	198.0	4.0	1.5098039215686274
57	0.0	-1.5841201044498106	0.0	0.3220338983050847	1.0	26.0	11.0	62.0	4.0	1.4666666666666666
58	0.0	-2.243744592971112	0.0	0.15789473684210525	1.0	33.0	11.0	51.0	4.0	1.2352941176470589
59	0.0	-2.0940403411009885	0.0	0.1694915254237288	1.0	46.0	10.0	85.0	4.0	1.5
60	0.0	-1.2472533126843985	-5.198497031265826	0.48360655737704916	1.0	25.857142857142858	13.0	118.0	4.0	1.5161290322580645
61	0.0	-1.4537356419154233	0.0	0.362962962962963	1.0	30.666666666666668	11.0	99.0	4.0	1.4444444444444444
62	0.0	-1.3862943611198906	0.0	0.4117647058823529	1.0	24.0	12.0	70.0	4.0	1.3157894736842106
63	0.0	-2.043073897508961	0.0	0.18681318681318682	1.0	36.0	12.0	88.0	4.0	1.3571428571428572
64	0.0	-1.3217558399823195	0.0	0.36363636363636365	1.0	0.0	7.0	37.0	4.0	1.7142857142857142
65	0.0	-2.063693184711697	0.0	0.18867924528301888	1.0	31.5	11.0	45.0	4.0	1.2142857142857142
66	0.0	-1.0238110755854113	-4.634728988229636	0.7457627118644068	1.0	14.714285714285714	8.0	75.0	4.0	1.5333333333333334
67	0.0	-1.2698840092754793	0.0	0.4727272727272727	1.0	24.923076923076923	15.0	212.0	6.0	1.5740740740740742
68	0.0	-1.288233147943676	0.0	0.46017699115044247	1.0	25.384615384615383	15.0	212.0	6.0	1.5740740740740742
69	0.0	-1.864784604242945	0.0	0.18333333333333332	1.0	0.0	7.0	51.0	4.0	1.4545454545454546
70	0.0	-1.9924301646902063	0.0	0.15789473684210525	1.0	0.0	5.0	20.0	3.0	1.5
71	0.0	-1.2409842693027553	0.0	0.4859154929577465	1.0	26.375	13.0	127.0	4.0	1.5483870967741935
72	0.0	-1.44155703979494	0.0	0.34782608695652173	1.0	46.5	7.0	48.0	5.0	1.875
73	0.0	-2.1129642337184795	0.0	0.16666666666666666	1.0	45.5	12.0	77.0	4.0	1.391304347826087
74	0.0	-1.9095425048844386	0.0	0.17391304347826086	1.0	0.0	7.0	27.0	4.0	1.2857142857142858
75	0.0	-2.3608540011180215	0.0	0.10416666666666667	1.0	0.0	7.0	39.0	4.0	1.5
76	0.0	-2.5902671654458267	0.0	0.08108108108108109	1.0	0.0	9.0	63.0	4.0	1.45
77	0.0	-1.6761292869327726	0.0	0.27049180327868855	1.0	38.75	14.0	109.0	4.0	1.5925925925925926
78	0.0	-1.5814640603916943	0.0	0.3055555555555556	1.0	35.25	12.0	105.0	4.0	1.6
79	0.0	-2.0668627594729756	0.0	0.1791044776119403	1.0	39.5	9.0	60.0	4.0	1.5
80	0.0	-2.178532444324067	0.0	0.1276595744680851	1.0	0.0	5.0	37.0	6.0	2.4
81	0.0	-1.4384801142904609	0.0	0.3409090909090909	1.0	59.0	14.0	81.0	5.0	1.4782608695652173
82	0.0	-1.6322525902002718	0.0	0.26666666666666666	1.0	66.5	15.0	80.0	5.0	1.375
83	0.0	-1.6602963296675914	0.0	0.2604166666666667	1.0	60.5	12.0	82.0	5.0	1.434782608695652
84	0.0	-1.580450375560848	0.0	0.2781954887218045	1.0	85.0	14.0	81.0	5.0	1.4782608695652173
85	0.0	-1.6451559950361796	0.0	0.25735294117647056	1.0	85.5	14.0	66.0	5.0	1.4
86	0.0	-1.875141078167106	0.0	0.2	1.0	75.0	10.0	59.0	5.0	1.5
87	0.0	-1.4445632692438664	0.0	0.34177215189873417	1.0	53.0	14.0	66.0	5.0	1.4
88	0.0	-1.5210269550900473	0.0	0.3076923076923077	1.0	59.5	17.0	85.0	5.0	1.4074074074074074
89	0.0	-1.6563214983329508	0.0	0.25961538461538464	1.0	65.5	20.0	104.0	5.0	1.411764705882353
90	0.0	-1.6322525902002718	0.0	0.26666666666666666	1.0	66.5	11.0	72.0	5.0	1.5
91	0.0	-1.6670077642555783	0.0	0.2543859649122807	1.0	71.5	12.0	84.0	5.0	1.5
92	0.0	-1.3862943611198906	0.0	0.375	1.0	44.0	11.0	65.0	5.0	1.5
93	0.0	-1.3862943611198906	0.0	0.375	1.0	44.0	11.0	65.0	5.0	1.5
94	0.0	-1.3862943611198906	0.0	0.375	1.0	44.0	11.0	65.0	5.0	1.5
95	0.0	-2.2361399935858928	0.0	0.11965811965811966	1.0	0.0	13.0	73.0	5.0	1.5789473684210527
96	0.0	-2.2881963555419462	0.0	0.11290322580645161	1.0	0.0	13.0	73.0	5.0	1.5789473684210527
97	0.0	-1.0826119473216687	0.0	0.5897435897435898	1.0	31.0	8.0	38.0	5.0	1.2727272727272727
98	0.0	-1.0986122886681098	0.0	0.575	1.0	31.5	8.0	38.0	5.0	1.2727272727272727
99	0.0	-1.2181574393178924	0.0	0.4791666666666667	1.0	35.5	8.0	40.0	6.0	1.25
100	0.0	-1.9859154836690123	0.0	0.21428571428571427	1.0	25.5	11.0	44.0	4.0	1.2142857142857142
101	0.0	-1.4531573063490173	-5.303304908059076	0.3767123287671233	1.0	25.125	12.0	155.0	4.0	1.4883720930232558
102	0.0	-2.5745188084776873	0.0	0.10526315789473684	1.0	52.5	16.0	88.0	4.0	1.3793103448275863
103	0.0	-1.3217558399823195	0.0	0.36363636363636365	1.0	0.0	7.0	56.0	4.0	1.4615384615384615
104	0.0	-1.2427461902518966	-4.310799125385514	0.5360824742268041	1.0	16.555555555555557	11.0	98.0	4.0	1.4230769230769231
105	0.0	-1.3862943611198906	0.0	0.4084507042253521	1.0	25.0	12.0	81.0	4.0	1.4545454545454546
106	0.0	-1.3862943611198906	-4.4443305180100365	0.41904761904761906	1.0	22.074074074074073	12.0	372.0	12.0	1.6354166666666667
107	0.0	-1.791759469228055	0.0	0.26605504587155965	1.0	23.0	11.0	99.0	5.0	1.4666666666666666
108	0.0	-1.2246530095634747	0.0	0.49019607843137253	1.0	28.5	10.0	144.0	6.0	1.3658536585365855
